Utterance,Emotion,File_Name,Multi_Model_Predictions
"Well then wed be in a lot of trouble, you dont know where any countries are.",neutral,dia509_utt5.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0831, 0.0184, 0.847, 0.0237, 0.0137, 0.0092, 0.005]}"
Id have to say I really dont care for your tone.,angry,dia509_utt10.mp4,"{""video"": [0.0161, 0.0, 0.0, 0.0, 0.0, 0.9839, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.9277, 0.0148, 0.0003, 0.0111, 0.0423, 0.0038, 0.0001]}"
And this is not the only hospital in this city and we have no problem toWhoa!,angry,dia509_utt11.mp4,"{""video"": [0.305, 0.0, 0.0071, 0.0071, 0.4043, 0.2766, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0136, 0.0035, 0.0128, 0.0307, 0.2405, 0.5832, 0.1157]}"
That's funny. Who are they?,happy,dia510_utt1.mp4,"{""video"": [0.0231, 0.0, 0.0063, 0.3983, 0.0692, 0.501, 0.0021], ""audio"": [0.8889, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0], ""text"": [0.0015, 0.0003, 0.0001, 0.9938, 0.0038, 0.0005, 0.0001]}"
"The blond woman is my ex-wife, and the woman touching her is her... close, personal friend.",neutral,dia510_utt2.mp4,"{""video"": [0.011, 0.0, 0.0165, 0.0824, 0.3846, 0.4725, 0.033], ""audio"": [0.0, 0.6667, 0.0, 0.0, 0.3333, 0.0, 0.0], ""text"": [0.001, 0.0, 0.0, 0.1447, 0.8535, 0.0007, 0.0]}"
"Wow, uh, anything else I should know?",surprise,dia510_utt5.mp4,"{""video"": [0.0407, 0.0, 0.0, 0.6992, 0.1057, 0.1545, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0002, 0.0, 0.0001, 0.0043, 0.9853, 0.0008, 0.0091]}"
"Oh God... Okay. Alright. Alright. Okay. Ross, please don't hate me.",fear,dia511_utt2.mp4,"{""video"": [0.0141, 0.0, 0.0775, 0.0634, 0.5704, 0.2746, 0.0], ""audio"": [0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0], ""text"": [0.0016, 0.0004, 0.2951, 0.0064, 0.0173, 0.679, 0.0001]}"
"Well, I kind of... I kind of lost him.",sad,dia511_utt6.mp4,"{""video"": [0.0067, 0.0, 0.0403, 0.1074, 0.4564, 0.3893, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0007, 0.0004, 0.003, 0.0015, 0.0051, 0.9886, 0.0007]}"
Yeah.,neutral,dia512_utt5.mp4,"{""video"": [0.2295, 0.0, 0.0492, 0.0492, 0.0, 0.6721, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0001, 0.0001, 0.9035, 0.0951, 0.0003, 0.0]}"
And do you remember going into my purse and stealing the phone?!,angry,dia512_utt8.mp4,"{""video"": [0.783, 0.0, 0.0, 0.0, 0.0377, 0.1792, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0274, 0.0008, 0.0003, 0.0013, 0.9646, 0.004, 0.0016]}"
"No? So youre saying that if I called it, it wouldnt ring?",angry,dia512_utt12.mp4,"{""video"": [0.411, 0.0, 0.3699, 0.0, 0.0137, 0.1918, 0.0137], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.5483, 0.0017, 0.0007, 0.0047, 0.3961, 0.0046, 0.0439]}"
"No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!",fear,dia512_utt13.mp4,"{""video"": [0.0598, 0.0, 0.0, 0.2137, 0.3248, 0.4017, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0093, 0.0005, 0.0074, 0.8041, 0.1443, 0.0034, 0.031]}"
"Puzzler. A bit of a puzzle. Why dont you um, check the copy room, maybe you left the contracts in there?",neutral,dia513_utt1.mp4,"{""video"": [0.0694, 0.0, 0.0, 0.0, 0.2222, 0.7083, 0.0], ""audio"": [0.6, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0057, 0.0002, 0.0005, 0.0027, 0.9866, 0.0017, 0.0026]}"
I dont know Tag! How can your genitals make phone calls? Okay? Its not a perfect world! Just go please.,angry,dia513_utt3.mp4,"{""video"": [0.1823, 0.0, 0.0052, 0.0677, 0.3333, 0.4115, 0.0], ""audio"": [0.5, 0.0, 0.25, 0.25, 0.0, 0.0, 0.0], ""text"": [0.0079, 0.0004, 0.0326, 0.0495, 0.8848, 0.0222, 0.0026]}"
How ya doin'? Welcome. Good to see ya!,happy,dia514_utt0.mp4,"{""video"": [0.1642, 0.0, 0.0, 0.2836, 0.194, 0.3582, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0005, 0.0002, 0.0003, 0.9239, 0.0723, 0.0013, 0.0014]}"
"That's great. But uh, I'm not really expecting a lot of calls.",neutral,dia514_utt2.mp4,"{""video"": [0.1091, 0.0, 0.0, 0.0545, 0.3545, 0.4818, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0001, 0.0001, 0.0, 0.9989, 0.0003, 0.0003, 0.0002]}"
"You don't seem to understand. See, I was Dr. Drake Remoray.",neutral,dia514_utt6.mp4,"{""video"": [0.0707, 0.0, 0.0, 0.3232, 0.1616, 0.4242, 0.0202], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1585, 0.0019, 0.0003, 0.0075, 0.8153, 0.0161, 0.0004]}"
"Well, here's your phone doctor.",neutral,dia514_utt7.mp4,"{""video"": [0.5185, 0.0, 0.0, 0.2963, 0.037, 0.1481, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0001, 0.0, 0.0024, 0.9968, 0.0002, 0.0001]}"
Hey Gunther. Hi.  I mean youre going out on a date with the noisy guy upstairs?,surprise,dia515_utt1.mp4,"{""video"": [0.0806, 0.0, 0.0, 0.3871, 0.1855, 0.3468, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.0018, 0.9974, 0.0002, 0.0003]}"
"Well, hes very charming.",neutral,dia515_utt2.mp4,"{""video"": [0.1429, 0.0, 0.0, 0.1548, 0.5595, 0.1429, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0001, 0.0001, 0.9971, 0.0018, 0.0005, 0.0003]}"
"I know, hes too charming, but if you two start going out, then its just gonna make it so much harder for me to hate him.",disgust,dia515_utt3.mp4,"{""video"": [0.1341, 0.0, 0.0, 0.4146, 0.4512, 0.0, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0924, 0.0241, 0.0014, 0.8388, 0.0215, 0.0212, 0.0005]}"
"Joey, where are the",neutral,dia515_utt5.mp4,"{""video"": [0.1475, 0.0, 0.0, 0.1967, 0.082, 0.5738, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0026, 0.0, 0.0012, 0.0028, 0.9918, 0.0009, 0.0007]}"
"Okay, ten blocks down. Five to go.",angry,dia516_utt0.mp4,"{""video"": [0.1625, 0.0, 0.0, 0.35, 0.0125, 0.475, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0003, 0.0, 0.0002, 0.1006, 0.8986, 0.0002, 0.0]}"
Oh wait! Stop! Stop! Stop!,happy,dia516_utt1.mp4,"{""video"": [0.0734, 0.0, 0.0, 0.0183, 0.0183, 0.8899, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.974, 0.0013, 0.0001, 0.0014, 0.0201, 0.0023, 0.0007]}"
My boots in tan! Hey! Can you get a little closer so I can see the price?,happy,dia516_utt3.mp4,"{""video"": [0.4605, 0.0, 0.0, 0.0789, 0.0526, 0.4079, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.001, 0.0001, 0.0024, 0.2232, 0.7635, 0.0023, 0.0075]}"
I can see it from right here. Itll cost you one husband.,happy,dia516_utt4.mp4,"{""video"": [0.25, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0085, 0.0001, 0.0007, 0.2005, 0.7868, 0.0032, 0.0002]}"
"Okay, Im sorry. I think I can walk the rest of the way now. Just-just give me my boots.",sad,dia516_utt5.mp4,"{""video"": [0.122, 0.0, 0.0, 0.0039, 0.0, 0.874, 0.0], ""audio"": [0.2, 0.0, 0.0, 0.0, 0.2, 0.6, 0.0], ""text"": [0.0041, 0.0007, 0.0039, 0.9757, 0.0065, 0.009, 0.0]}"
"Yeah, you like that dont you?",neutral,dia517_utt2.mp4,"{""video"": [0.0, 0.0, 0.0, 0.9836, 0.0164, 0.0, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0033, 0.0001, 0.0001, 0.0104, 0.9848, 0.0011, 0.0003]}"
You want it there? You take it there baby!,happy,dia517_utt4.mp4,"{""video"": [0.05, 0.0, 0.0, 0.3, 0.225, 0.425, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0038, 0.0003, 0.0021, 0.0062, 0.9761, 0.0105, 0.001]}"
Uh Phoebe?,sad,dia517_utt5.mp4,"{""video"": [0.0, 0.0, 0.0, 0.7579, 0.0421, 0.1789, 0.0211], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0001, 0.0012, 0.9979, 0.0003, 0.0002]}"
"Yeah, say my name. Say it!  And now Im going to cover you back up, and umm were never doing this again.",happy,dia517_utt6.mp4,"{""video"": [0.0142, 0.0, 0.0041, 0.4178, 0.0751, 0.4848, 0.0041], ""audio"": [0.5556, 0.3333, 0.0, 0.0, 0.1111, 0.0, 0.0], ""text"": [0.0201, 0.0001, 0.0002, 0.0086, 0.9662, 0.0048, 0.0]}"
Happy?! Is that what Im supposed to be Vic? Happy?,angry,dia518_utt0.mp4,"{""video"": [0.2857, 0.0, 0.0, 0.0, 0.0909, 0.6234, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0011, 0.0001, 0.0001, 0.0811, 0.914, 0.0029, 0.0007]}"
"Well, why dont you tell me what youre supposed to be!",angry,dia518_utt1.mp4,"{""video"": [0.3099, 0.0, 0.0, 0.0, 0.5915, 0.0986, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.6798, 0.0006, 0.0006, 0.0023, 0.3056, 0.0106, 0.0007]}"
Because I sure as hell cant figure it out!,angry,dia518_utt3.mp4,"{""video"": [0.0517, 0.0, 0.0, 0.0, 0.4828, 0.4655, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0818, 0.0014, 0.0352, 0.0769, 0.7531, 0.0422, 0.0093]}"
I talk to you and its nothin.,neutral,dia518_utt4.mp4,"{""video"": [0.2381, 0.0, 0.0, 0.0, 0.5714, 0.1905, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0059, 0.0002, 0.0, 0.0077, 0.9853, 0.0009, 0.0]}"
"You look at me, and nothin.",neutral,dia518_utt5.mp4,"{""video"": [0.1026, 0.0, 0.0, 0.0, 0.0, 0.8974, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0001, 0.0, 0.0059, 0.9931, 0.0003, 0.0]}"
"You guys make me fly! High! Okay, were gonna pick it up here, tomorrow.",happy,dia518_utt7.mp4,"{""video"": [0.2097, 0.0, 0.015, 0.0824, 0.1348, 0.5581, 0.0], ""audio"": [0.8, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0], ""text"": [0.001, 0.0001, 0.0034, 0.9373, 0.0567, 0.0009, 0.0005]}"
What?! What are you doing?!,surprise,dia519_utt0.mp4,"{""video"": [0.1111, 0.0, 0.0, 0.0476, 0.2381, 0.6032, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0009, 0.0, 0.0, 0.0012, 0.9711, 0.001, 0.0257]}"
Yeah. We-we had sex and then we fell asleep.,neutral,dia519_utt2.mp4,"{""video"": [0.0, 0.0, 0.0, 0.2262, 0.7381, 0.0357, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0024, 0.0064, 0.0018, 0.038, 0.9332, 0.0173, 0.001]}"
"Nooo! No, thats not true. No, best time ever! Yeah, you rocked my world!",happy,dia519_utt4.mp4,"{""video"": [0.3046, 0.0, 0.0, 0.3553, 0.0761, 0.264, 0.0], ""audio"": [0.75, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0], ""text"": [0.0019, 0.0001, 0.0002, 0.0072, 0.0015, 0.0006, 0.9885]}"
What the hell is in there?,surprise,dia520_utt5.mp4,"{""video"": [0.1111, 0.0, 0.0, 0.0794, 0.0794, 0.7302, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.9536, 0.0147, 0.001, 0.001, 0.0173, 0.0068, 0.0057]}"
"I had such an opportunity in the recent, present.",neutral,dia521_utt1.mp4,"{""video"": [0.0, 0.0, 0.0676, 0.0541, 0.1757, 0.7027, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0015, 0.0003, 0.0027, 0.8665, 0.1039, 0.0048, 0.0202]}"
"And Im ashamed to say that I took it, I advised a fellow actor to play a role, homosexually.",sad,dia521_utt2.mp4,"{""video"": [0.0177, 0.0, 0.0619, 0.0531, 0.4602, 0.3982, 0.0088], ""audio"": [0.25, 0.25, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.002, 0.0014, 0.0004, 0.0062, 0.0002, 0.9899, 0.0]}"
"Yeah, we both auditioned for the part, and uh, as it turned out, they ah, they liked the stupid gay thing and cast him.",angry,dia521_utt3.mp4,"{""video"": [0.0065, 0.0, 0.0, 0.0, 0.1753, 0.8182, 0.0], ""audio"": [0.0, 0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0], ""text"": [0.2337, 0.0121, 0.0084, 0.2835, 0.3318, 0.1299, 0.0007]}"
"And now, hes got a two year contract opposite Susan Luchhi, the first lady of daytime television, and me, me Im stuck here teaching a bunch of people, most of whom are too ugly to even be on TV.",sad,dia521_utt4.mp4,"{""video"": [0.0302, 0.0, 0.0, 0.0, 0.5477, 0.4221, 0.0], ""audio"": [0.3333, 0.0, 0.3333, 0.0, 0.3333, 0.0, 0.0], ""text"": [0.5586, 0.3236, 0.0004, 0.0119, 0.026, 0.0794, 0.0002]}"
Oh.  Its just so unexpected! II uhBoy Ill tell you its just such an honor to be nominated for a,happy,dia522_utt2.mp4,"{""video"": [0.0637, 0.0, 0.004, 0.6574, 0.008, 0.1434, 0.1235], ""audio"": [0.4, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0001, 0.0001, 0.0053, 0.0088, 0.0008, 0.9847]}"
in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,neutral,dia522_utt4.mp4,"{""video"": [0.0219, 0.0, 0.0055, 0.6339, 0.0055, 0.2787, 0.0546], ""audio"": [0.3333, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.3333], ""text"": [0.0001, 0.0, 0.0, 0.9982, 0.0015, 0.0002, 0.0]}"
I can't believe you don't want to know.,surprise,dia523_utt0.mp4,"{""video"": [0.15, 0.0, 0.025, 0.025, 0.4625, 0.3375, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0001, 0.0, 0.0006, 0.0035, 0.0005, 0.9948]}"
"I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows....",happy,dia523_utt1.mp4,"{""video"": [0.1667, 0.0, 0.0, 0.0, 0.3333, 0.5, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0001, 0.0007, 0.9982, 0.0006, 0.0003]}"
"Waitohheyhuh, oh great now he knows, and I don't know!",angry,dia523_utt6.mp4,"{""video"": [0.2059, 0.0, 0.0, 0.1618, 0.5147, 0.1176, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0002, 0.0003, 0.7378, 0.0255, 0.0012, 0.2343]}"
"I'm sorry, I'm just excited about being an aunt!",happy,dia523_utt7.mp4,"{""video"": [0.2333, 0.0, 0.0667, 0.1167, 0.1167, 0.4667, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0015, 0.0003, 0.007, 0.9836, 0.0056, 0.0014, 0.0005]}"
"Nothing, I'm sorry, I'm just, I'm out of sorts.",sad,dia523_utt14.mp4,"{""video"": [0.0345, 0.0, 0.0057, 0.1034, 0.477, 0.3793, 0.0], ""audio"": [0.3333, 0.3333, 0.0, 0.0, 0.3333, 0.0, 0.0], ""text"": [0.0232, 0.0026, 0.0014, 0.1371, 0.0157, 0.8198, 0.0002]}"
"Hey, Chandler, that table place closes at 7, come on.",neutral,dia523_utt16.mp4,"{""video"": [0.0263, 0.0, 0.0, 0.0132, 0.6447, 0.3158, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0002, 0.705, 0.2939, 0.0005, 0.0001]}"
"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental.",sad,dia524_utt2.mp4,"{""video"": [0.0584, 0.0, 0.0, 0.4675, 0.3117, 0.1623, 0.0], ""audio"": [0.0, 0.3333, 0.0, 0.0, 0.0, 0.6667, 0.0], ""text"": [0.0057, 0.0037, 0.0023, 0.0487, 0.3252, 0.6142, 0.0003]}"
Okay.  Yikes! That one doesnt look very fulfilled.,surprise,dia524_utt9.mp4,"{""video"": [0.3415, 0.0, 0.0, 0.0976, 0.1707, 0.3902, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.9117, 0.0469, 0.0104, 0.0099, 0.013, 0.0074, 0.0006]}"
"You keep the old ones in the back, that is so ageist.",angry,dia524_utt11.mp4,"{""video"": [0.2371, 0.0, 0.0, 0.0, 0.299, 0.4639, 0.0], ""audio"": [0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0007, 0.0001, 0.0001, 0.0058, 0.9927, 0.0004, 0.0002]}"
"So, what happens to the old guys?",sad,dia524_utt13.mp4,"{""video"": [0.0167, 0.0, 0.0, 0.0333, 0.4333, 0.5167, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0, 0.0, 0.0006, 0.9954, 0.0034, 0.0001]}"
"Why, do I have a feeling thats not as happy as it sounds?  No! Nooooo!!!",fear,dia524_utt15.mp4,"{""video"": [0.1071, 0.0, 0.0071, 0.0929, 0.2143, 0.5714, 0.0071], ""audio"": [0.3333, 0.6667, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.2155, 0.0026, 0.0051, 0.0153, 0.4927, 0.0258, 0.2429]}"
"Oh please, they're having sex.",sad,dia525_utt3.mp4,"{""video"": [0.0625, 0.0, 0.0, 0.4531, 0.1406, 0.3438, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0013, 0.0011, 0.0008, 0.0035, 0.9875, 0.0056, 0.0001]}"
Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,neutral,dia525_utt8.mp4,"{""video"": [0.0075, 0.0, 0.0, 0.4478, 0.3731, 0.1567, 0.0149], ""audio"": [0.0, 0.3333, 0.0, 0.0, 0.0, 0.6667, 0.0], ""text"": [0.0005, 0.0, 0.0018, 0.6153, 0.3817, 0.0006, 0.0002]}"
"Hi! Hi, Im Ross, you dont know me, but Im a big, big fan of yours. I mean,",happy,dia526_utt0.mp4,"{""video"": [0.3481, 0.0, 0.0, 0.2707, 0.2928, 0.0884, 0.0], ""audio"": [0.0, 0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0011, 0.0, 0.0001, 0.8141, 0.1792, 0.0053, 0.0001]}"
"No, no, no, its flattery.",happy,dia526_utt4.mp4,"{""video"": [0.1212, 0.0, 0.0, 0.0152, 0.0455, 0.8182, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.9796, 0.0026, 0.0, 0.0076, 0.0063, 0.0025, 0.0013]}"
"Oh no, no, no, wait, wait, Isabella.",happy,dia526_utt5.mp4,"{""video"": [0.0202, 0.0, 0.0, 0.5354, 0.1111, 0.3232, 0.0101], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0011, 0.0003, 0.0003, 0.0007, 0.0027, 0.0035, 0.9915]}"
I mean this is a once in a lifetime opportunity...,neutral,dia526_utt7.mp4,"{""video"": [0.069, 0.0, 0.0, 0.1207, 0.2241, 0.569, 0.0172], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0002, 0.0003, 0.6665, 0.331, 0.0008, 0.0004]}"
"Yeah, for you. Is that the list?",neutral,dia526_utt8.mp4,"{""video"": [0.0811, 0.0, 0.018, 0.4414, 0.3784, 0.0811, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0011, 0.0001, 0.001, 0.0233, 0.9719, 0.0023, 0.0003]}"
Y'know its ironic...,neutral,dia526_utt18.mp4,"{""video"": [0.0, 0.0, 0.0, 0.988, 0.0, 0.012, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0012, 0.0001, 0.0001, 0.0047, 0.9929, 0.0006, 0.0005]}"
Get out of here you lurker!  Go on! Get!,angry,dia527_utt0.mp4,"{""video"": [0.0556, 0.0, 0.0, 0.1778, 0.5556, 0.2111, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1978, 0.0086, 0.7189, 0.0065, 0.063, 0.0049, 0.0003]}"
Ohh! You made up!,surprise,dia527_utt2.mp4,"{""video"": [0.0678, 0.0, 0.0, 0.661, 0.0169, 0.1017, 0.1525], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0001, 0.0071, 0.0048, 0.0005, 0.9873]}"
"Yeah, she couldn't live without the Chan Love.",happy,dia527_utt4.mp4,"{""video"": [0.2222, 0.0, 0.0152, 0.702, 0.0, 0.0606, 0.0], ""audio"": [0.6667, 0.0, 0.3333, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0906, 0.0005, 0.0002, 0.7866, 0.1119, 0.0098, 0.0004]}"
"Oh Mon, listen I have to ask!",surprise,dia528_utt0.mp4,"{""video"": [0.041, 0.0, 0.0171, 0.5904, 0.1775, 0.1741, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0022, 0.0, 0.0001, 0.0671, 0.9299, 0.0005, 0.0001]}"
"Ohh! And Im one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!",surprise,dia528_utt3.mp4,"{""video"": [0.1713, 0.0, 0.0, 0.0278, 0.2407, 0.5602, 0.0], ""audio"": [0.5, 0.25, 0.25, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0001, 0.0001, 0.0565, 0.0024, 0.0004, 0.9402]}"
"Well, yknow its none of my business, but arent you married?",neutral,dia528_utt4.mp4,"{""video"": [0.0844, 0.0178, 0.0, 0.3733, 0.2133, 0.3111, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0031, 0.0002, 0.0002, 0.0037, 0.9897, 0.0012, 0.0019]}"
Yeah. Oh I just wish we could not be married for a little bit! Yknow I just wish we could be like on a break!,angry,dia528_utt5.mp4,"{""video"": [0.2567, 0.0345, 0.0, 0.1571, 0.1533, 0.3908, 0.0077], ""audio"": [0.8, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0052, 0.0007, 0.0001, 0.0198, 0.0041, 0.97, 0.0001]}"
Ross! I think she is trying to make something happen with you to get back at me!,angry,dia529_utt0.mp4,"{""video"": [0.2651, 0.0, 0.0, 0.0, 0.0, 0.7349, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0001, 0.0, 0.0, 0.0012, 0.9981, 0.0005, 0.0001]}"
"Ross, I am telling you that she is using you to get back at me!",angry,dia529_utt3.mp4,"{""video"": [0.0472, 0.0, 0.0, 0.0, 0.0, 0.9528, 0.0], ""audio"": [0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0, 0.0, 0.0032, 0.9961, 0.0002, 0.0]}"
"I think I can take care of myself, Ill talk to you later.",neutral,dia529_utt4.mp4,"{""video"": [0.0122, 0.0, 0.0, 0.2683, 0.0, 0.7195, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0004, 0.013, 0.9858, 0.0005, 0.0001]}"
"Umm, okay, okay, look.",neutral,dia530_utt4.mp4,"{""video"": [0.0556, 0.0, 0.0, 0.0278, 0.2222, 0.6944, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0007, 0.0001, 0.0024, 0.9718, 0.0246, 0.0005, 0.0001]}"
"Yeah, this is Frank Buffay and you are standing right there next to him.",angry,dia530_utt7.mp4,"{""video"": [0.0122, 0.0, 0.0244, 0.1951, 0.0244, 0.7439, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0001, 0.0, 0.0029, 0.9962, 0.0003, 0.0]}"
"Now, look I deserve to know where I came from.",angry,dia530_utt8.mp4,"{""video"": [0.069, 0.0, 0.1379, 0.0, 0.1552, 0.6379, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0002, 0.0023, 0.9952, 0.0004, 0.0017]}"
So if you can help me find my Father then you should!,angry,dia530_utt10.mp4,"{""video"": [0.0735, 0.0, 0.0, 0.1029, 0.3676, 0.4265, 0.0294], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.067, 0.0068, 0.1112, 0.0738, 0.1747, 0.5619, 0.0046]}"
