npc_id,intent_id,example_number,split,utterance,review_status,seed_terms
sam,origin_story,7,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,8,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,9,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,10,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,11,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,12,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,13,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,14,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,15,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,16,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,17,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,18,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,19,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,20,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,21,validation,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,22,validation,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,23,validation,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,24,validation,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,25,validation,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,26,test,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,27,test,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,28,test,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,29,test,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,30,test,,pending,your past | old campaigns | veteran | soldier | war story
tabitha,history_lore,1,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,2,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,3,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,4,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,5,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,6,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,7,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,8,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,9,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,10,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,11,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,12,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,13,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,14,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,15,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,16,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,17,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,18,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,19,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,20,train,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,21,validation,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,22,validation,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,23,validation,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,24,validation,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,25,validation,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,26,test,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,27,test,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,28,test,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,29,test,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,history_lore,30,test,,pending,history | lore | past | records | ancient | old times | before | origin | founding | tell me about
tabitha,danger_prophecy,1,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,2,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,3,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,4,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,5,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,6,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,7,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,8,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,9,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,10,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,11,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,12,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,13,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,14,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,15,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,16,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,17,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,18,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,19,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,20,train,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,21,validation,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,22,validation,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,23,validation,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,24,validation,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,25,validation,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,26,test,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,27,test,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,28,test,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,29,test,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
tabitha,danger_prophecy,30,test,,pending,danger | threat | prophecy | warning | coming | darkness | evil | shadow | foretold | destined
