gem_id,meaning_representation,target,references
viggo-challenge_train_20_percent-588,"inform(name[Outlast II], release_year[2017], rating[average], genres[adventure, indie], has_multiplayer[no], platforms[PlayStation, Xbox, Nintendo Switch, PC], has_linux_release[no], has_mac_release[yes])","If you're looking for an indie adventure game with decent reviews, you should try Outlast II. It came out in 2017 on PlayStation, Xbox, and Nintendo Switch. It's also on PC and Mac but not on Linux. It's single-player only.","[""If you're looking for an indie adventure game with decent reviews, you should try Outlast II. It came out in 2017 on PlayStation, Xbox, and Nintendo Switch. It's also on PC and Mac but not on Linux. It's single-player only.""]"
viggo-challenge_train_20_percent-589,"inform(name[Mafia], genres[driving/racing, fighting, shooter], has_multiplayer[no], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Mafia is a driving and fighting shooter game that was released for PlayStation, Xbox, and PC. It is available on Steam. It does not have multiplayer support and is not available on Mac or Linux.","['Mafia is a driving and fighting shooter game that was released for PlayStation, Xbox, and PC. It is available on Steam. It does not have multiplayer support and is not available on Mac or Linux.']"
viggo-challenge_train_20_percent-590,"inform(name[Super Bomberman], release_year[1993], developer[Hudson Soft], esrb[E (for Everyone)], rating[average], genres[action, strategy], player_perspective[bird view], has_multiplayer[no])",Super Bomberman is a bird's eye view action strategy game developed by Hudson Soft and released in 1993. The game has an E (for Everyone) rating and received average reviews from players. The game has no multiplayer support.,"[""Super Bomberman is a bird's eye view action strategy game developed by Hudson Soft and released in 1993. The game has an E (for Everyone) rating and received average reviews from players. The game has no multiplayer support.""]"
viggo-challenge_train_20_percent-591,"inform(name[Driver], release_year[1999], developer[Reflections Interactive], genres[driving/racing, simulation], platforms[PlayStation, PC], has_linux_release[no], has_mac_release[yes])","Maybe try Driver, it's a driving simulator released in 1999 by Reflections Interactive. It's available on PlayStation and PC with support for Mac but not Linux.","[""Maybe try Driver, it's a driving simulator released in 1999 by Reflections Interactive. It's available on PlayStation and PC with support for Mac but not Linux.""]"
viggo-challenge_train_20_percent-592,"inform(name[Alan Wake's American Nightmare], release_year[2012], esrb[T (for Teen)], rating[poor], genres[action-adventure, shooter], player_perspective[third person])","Alan Wake's American Nightmare is a third person shooter from 2012. It is an action-adventure with a T (for Teen). Unfortunately, its reviews were pretty poor.","[""Alan Wake's American Nightmare is a third person shooter from 2012. It is an action-adventure with a T (for Teen). Unfortunately, its reviews were pretty poor.""]"
viggo-challenge_train_20_percent-593,"inform(name[Euro Truck Simulator], rating[poor], genres[driving/racing, simulation], has_multiplayer[no], platforms[PC], available_on_steam[yes], has_linux_release[no], has_mac_release[yes])","Euro Truck Simulator driving/racing, simulation game with no multiplayer. It's out on PC, Steam, and Mac with no Linux release. It got poor reviews.","[""Euro Truck Simulator driving/racing, simulation game with no multiplayer. It's out on PC, Steam, and Mac with no Linux release. It got poor reviews.""]"
viggo-challenge_train_20_percent-594,"inform(name[Outlast II], rating[average], genres[adventure, indie], platforms[PlayStation, Xbox, Nintendo Switch, PC], has_linux_release[no], has_mac_release[yes])","Outlast II is an indie adventure game with average ratings for PlayStation, Xbox, Nintendo Switch, and PC. It is supported on Mac, but it is not on Linux.","['Outlast II is an indie adventure game with average ratings for PlayStation, Xbox, Nintendo Switch, and PC. It is supported on Mac, but it is not on Linux.']"
viggo-challenge_train_20_percent-595,"inform(name[Tony Hawk's Pro Skater 3], release_year[2001], developer[Neversoft Entertainment], genres[sport], player_perspective[third person])",Tony Hawk's Pro Skater 3 is a sports game that was released in 2001 from Neversoft Entertainment. It is played primarily in third person view.,"[""Tony Hawk's Pro Skater 3 is a sports game that was released in 2001 from Neversoft Entertainment. It is played primarily in third person view.""]"
viggo-challenge_train_20_percent-596,"inform(name[Assassin's Creed II], developer[Ubisoft Montreal], genres[action-adventure, platformer], player_perspective[third person])",Assassin's Creed II is an action-adventure platformer that was released by Ubisoft Montreal. It is played in the third person.,"[""Assassin's Creed II is an action-adventure platformer that was released by Ubisoft Montreal. It is played in the third person.""]"
viggo-challenge_train_20_percent-597,"inform(name[Spider-Man], exp_release_date[September 7, 2018], developer[Insomniac Games], genres[action-adventure], player_perspective[third person], platforms[PlayStation])","Insomniac Games should release Spider-Man on September 7, 2018. It will be a third person action-adventure game for PlayStation.","['Insomniac Games should release Spider-Man on September 7, 2018. It will be a third person action-adventure game for PlayStation.']"
viggo-challenge_train_20_percent-598,"inform(name[Age of Wonders II: The Wizard's Throne], release_year[2002], rating[poor], genres[role-playing, turn-based strategy], platforms[PC], has_linux_release[no], has_mac_release[no])",Age of Wonders II: The Wizard's Throne is a poorly-rated 2002 role-playing and turn-based strategy game. It's available on PC but doesn't have a Linux or Mac release.,"[""Age of Wonders II: The Wizard's Throne is a poorly-rated 2002 role-playing and turn-based strategy game. It's available on PC but doesn't have a Linux or Mac release.""]"
viggo-challenge_train_20_percent-599,"inform(name[Need for Speed: Shift], release_year[2009], developer[Slightly Mad Studios], genres[driving/racing, simulation], player_perspective[first person, third person], platforms[PlayStation, Xbox, PC], has_linux_release[no], has_mac_release[no])","The driving simulation game, Need for Speed: Shift, was developed in 2009 by Slightly Mad Studios for PlayStation, Xbox, and PC. This racing game can be played first or third person, but has no Linux or Mac release.","['The driving simulation game, Need for Speed: Shift, was developed in 2009 by Slightly Mad Studios for PlayStation, Xbox, and PC. This racing game can be played first or third person, but has no Linux or Mac release.']"
viggo-challenge_train_20_percent-600,"inform(name[TrackMania Turbo], release_year[2016], developer[Nadeo], rating[good], genres[arcade, driving/racing], player_perspective[first person, third person])",TrackMania Turbo is a fun game that came out in 2016. It was made by Nadeo and is a driving/racing arcade style of game. You can view the race in first person or third person.,['TrackMania Turbo is a fun game that came out in 2016. It was made by Nadeo and is a driving/racing arcade style of game. You can view the race in first person or third person.']
viggo-challenge_train_20_percent-601,"inform(name[Life is Strange], release_year[2015], rating[good], genres[role-playing], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[yes], has_mac_release[yes])","Life is Strange from 2015 is a good RPG for PlayStation, Xbox, and PC through Steam. There is Mac and Linux support.","['Life is Strange from 2015 is a good RPG for PlayStation, Xbox, and PC through Steam. There is Mac and Linux support.']"
viggo-challenge_train_20_percent-602,"inform(name[Dance Dance Revolution Universe 3], esrb[E (for Everyone)], genres[music], platforms[Xbox])",Dance Dance Revolution Universe 3 is a music game you can play on Xbox. It's rated E (for Everyone).,"[""Dance Dance Revolution Universe 3 is a music game you can play on Xbox. It's rated E (for Everyone).""]"
viggo-challenge_train_20_percent-603,"inform(name[Resident Evil 4], release_year[2005], genres[action-adventure, shooter])","Resident Evil 4 came out in 2005, and many hail it as the game that redefined the action-adventure shooter genre.","['Resident Evil 4 came out in 2005, and many hail it as the game that redefined the action-adventure shooter genre.']"
viggo-challenge_train_20_percent-604,"inform(name[Euro Truck Simulator], rating[poor], genres[driving/racing, simulation], platforms[PC], has_linux_release[no], has_mac_release[yes])","Euro Truck Simulator is a poor driving/racing, simulation game. It's available for PC and Mac, but there was no Linux release.","[""Euro Truck Simulator is a poor driving/racing, simulation game. It's available for PC and Mac, but there was no Linux release.""]"
