signature;file_name;formID;editorID;text_content;content_source;name;topic;quest;topLevelPath;additional_content;speaker
INFO;FalloutNV.esm;00124410;;I'm done talking about that man. If that's what you want, step on over to Walter.;NAM1;"VMS25EthelPhebusTopic003 ""{Placeholder for player topics}"" [DIAL:001243B7]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19990] Children of 001243B7 \ [1] [INFO:00124410];;"EthelPhebus ""Ethel Phebus"" [NPC_:0011EB5B]"
DIAL;FalloutNV.esm;001243B8;VMS25EthelPhebusTopic004;{Placeholder for player topics};FULL - Name;"VMS25EthelPhebusTopic004 ""{Placeholder for player topics}"" [DIAL:001243B8]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19991] VMS25EthelPhebusTopic004 [DIAL:001243B8];;
INFO;FalloutNV.esm;001243ED;;A good life if you don't mind hard work. The only real fuss is the constant bother with varmints.|Fail to catch Molerats early in their breeding, and you'll have three or four head breaking their ankles in Molerat holes every day. |Of course, the worst varmint at all is a Brahmin Baron with his hands in the pockets of a Republic senator.|That's a problem you can't solve with a Varmint Rifle, though I fear my husband's apt to try. He's got Heck Gunderson in his sights right now.;NAM1;"VMS25EthelPhebusTopic004 ""{Placeholder for player topics}"" [DIAL:001243B8]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19992] Children of 001243B8 \ [0] [INFO:001243ED];;"EthelPhebus ""Ethel Phebus"" [NPC_:0011EB5B]"
DIAL;FalloutNV.esm;001243B9;VMS25EthelPhebusTopic005;{Placeholder for player topics};FULL - Name;"VMS25EthelPhebusTopic005 ""{Placeholder for player topics}"" [DIAL:001243B9]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19993] VMS25EthelPhebusTopic005 [DIAL:001243B9];;
INFO;FalloutNV.esm;001243FE;;All right, goodbye.;NAM1;"VMS25EthelPhebusTopic005 ""{Placeholder for player topics}"" [DIAL:001243B9]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19994] Children of 001243B9 \ [0] [INFO:001243FE];;"EthelPhebus ""Ethel Phebus"" [NPC_:0011EB5B]"
INFO;FalloutNV.esm;001243FF;;That's very kind of you. Maybe this'll be the dawn of a new day.;NAM1;"VMS25EthelPhebusTopic005 ""{Placeholder for player topics}"" [DIAL:001243B9]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19994] Children of 001243B9 \ [1] [INFO:001243FF];;"EthelPhebus ""Ethel Phebus"" [NPC_:0011EB5B]"
INFO;FalloutNV.esm;00124400;;I'm not surprised. You don't see folks rushing to help each other around here.;NAM1;"VMS25EthelPhebusTopic005 ""{Placeholder for player topics}"" [DIAL:001243B9]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19994] Children of 001243B9 \ [2] [INFO:00124400];;"EthelPhebus ""Ethel Phebus"" [NPC_:0011EB5B]"
DIAL;FalloutNV.esm;001243BA;VMS25EthelPhebusTopic007;What are you and he up to out here on the Strip?;FULL - Name;"VMS25EthelPhebusTopic007 ""What are you and he up to out here on the Strip?"" [DIAL:001243BA]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19995] VMS25EthelPhebusTopic007 [DIAL:001243BA];;
DIAL;FalloutNV.esm;001243BB;VMS25EthelPhebusTopic008;Where are you from?;FULL - Name;"VMS25EthelPhebusTopic008 ""Where are you from?"" [DIAL:001243BB]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19996] VMS25EthelPhebusTopic008 [DIAL:001243BB];;
DIAL;FalloutNV.esm;001243BC;VMS25EthelPhebusTopic009;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic009 ""Goodbye."" [DIAL:001243BC]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19997] VMS25EthelPhebusTopic009 [DIAL:001243BC];;
DIAL;FalloutNV.esm;001243BD;VMS25EthelPhebusTopic010;Tell me again why the two of you came to the Strip.;FULL - Name;"VMS25EthelPhebusTopic010 ""Tell me again why the two of you came to the Strip."" [DIAL:001243BD]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19998] VMS25EthelPhebusTopic010 [DIAL:001243BD];;
DIAL;FalloutNV.esm;001243BE;VMS25EthelPhebusTopic011;What's so important about Heck Gunderson?;FULL - Name;"VMS25EthelPhebusTopic011 ""What's so important about Heck Gunderson?"" [DIAL:001243BE]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [19999] VMS25EthelPhebusTopic011 [DIAL:001243BE];;
DIAL;FalloutNV.esm;001243BF;VMS25EthelPhebusTopic012;What's so important about Heck Gunderson?;FULL - Name;"VMS25EthelPhebusTopic012 ""What's so important about Heck Gunderson?"" [DIAL:001243BF]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20000] VMS25EthelPhebusTopic012 [DIAL:001243BF];;
DIAL;FalloutNV.esm;001243C0;VMS25EthelPhebusTopic013;Where are you from?;FULL - Name;"VMS25EthelPhebusTopic013 ""Where are you from?"" [DIAL:001243C0]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20001] VMS25EthelPhebusTopic013 [DIAL:001243C0];;
DIAL;FalloutNV.esm;001243C1;VMS25EthelPhebusTopic014;Where are you from?;FULL - Name;"VMS25EthelPhebusTopic014 ""Where are you from?"" [DIAL:001243C1]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20002] VMS25EthelPhebusTopic014 [DIAL:001243C1];;
DIAL;FalloutNV.esm;001243C2;VMS25EthelPhebusTopic015;What's life like as a Bighorn rancher?;FULL - Name;"VMS25EthelPhebusTopic015 ""What's life like as a Bighorn rancher?"" [DIAL:001243C2]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20003] VMS25EthelPhebusTopic015 [DIAL:001243C2];;
DIAL;FalloutNV.esm;001243C3;VMS25EthelPhebusTopic016;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic016 ""Goodbye."" [DIAL:001243C3]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20004] VMS25EthelPhebusTopic016 [DIAL:001243C3];;
DIAL;FalloutNV.esm;001243C4;VMS25EthelPhebusTopic017;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic017 ""Goodbye."" [DIAL:001243C4]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20005] VMS25EthelPhebusTopic017 [DIAL:001243C4];;
DIAL;FalloutNV.esm;001243C5;VMS25EthelPhebusTopic018;What are you and he up to on the Strip?;FULL - Name;"VMS25EthelPhebusTopic018 ""What are you and he up to on the Strip?"" [DIAL:001243C5]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20006] VMS25EthelPhebusTopic018 [DIAL:001243C5];;
DIAL;FalloutNV.esm;001243C6;VMS25EthelPhebusTopic019;Tell me again why the two of you came to the Strip.;FULL - Name;"VMS25EthelPhebusTopic019 ""Tell me again why the two of you came to the Strip."" [DIAL:001243C6]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20007] VMS25EthelPhebusTopic019 [DIAL:001243C6];;
DIAL;FalloutNV.esm;001243C7;VMS25EthelPhebusTopic020;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic020 ""Goodbye."" [DIAL:001243C7]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20008] VMS25EthelPhebusTopic020 [DIAL:001243C7];;
DIAL;FalloutNV.esm;001243C8;VMS25EthelPhebusTopic021;Where are you from?;FULL - Name;"VMS25EthelPhebusTopic021 ""Where are you from?"" [DIAL:001243C8]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20009] VMS25EthelPhebusTopic021 [DIAL:001243C8];;
DIAL;FalloutNV.esm;001243C9;VMS25EthelPhebusTopic022;Where are you from?;FULL - Name;"VMS25EthelPhebusTopic022 ""Where are you from?"" [DIAL:001243C9]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20010] VMS25EthelPhebusTopic022 [DIAL:001243C9];;
DIAL;FalloutNV.esm;001243CA;VMS25EthelPhebusTopic023;What are you and he up to on the Strip?;FULL - Name;"VMS25EthelPhebusTopic023 ""What are you and he up to on the Strip?"" [DIAL:001243CA]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20011] VMS25EthelPhebusTopic023 [DIAL:001243CA];;
DIAL;FalloutNV.esm;001243CB;VMS25EthelPhebusTopic024;Tell me again what you and he are doing on the Strip?;FULL - Name;"VMS25EthelPhebusTopic024 ""Tell me again what you and he are doing on the Strip?"" [DIAL:001243CB]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20012] VMS25EthelPhebusTopic024 [DIAL:001243CB];;
DIAL;FalloutNV.esm;001243CC;VMS25EthelPhebusTopic025;What's life like as a Bighorn rancher?;FULL - Name;"VMS25EthelPhebusTopic025 ""What's life like as a Bighorn rancher?"" [DIAL:001243CC]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20013] VMS25EthelPhebusTopic025 [DIAL:001243CC];;
DIAL;FalloutNV.esm;001243CD;VMS25EthelPhebusTopic026;What's life like as a Bighorn rancher?;FULL - Name;"VMS25EthelPhebusTopic026 ""What's life like as a Bighorn rancher?"" [DIAL:001243CD]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20014] VMS25EthelPhebusTopic026 [DIAL:001243CD];;
DIAL;FalloutNV.esm;001243CE;VMS25EthelPhebusTopic027;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic027 ""Goodbye."" [DIAL:001243CE]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20015] VMS25EthelPhebusTopic027 [DIAL:001243CE];;
DIAL;FalloutNV.esm;001243CF;VMS25EthelPhebusTopic028;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic028 ""Goodbye."" [DIAL:001243CF]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20016] VMS25EthelPhebusTopic028 [DIAL:001243CF];;
DIAL;FalloutNV.esm;001243D0;VMS25EthelPhebusTopic029;What's the deal with this Heck Gunderson?;FULL - Name;"VMS25EthelPhebusTopic029 ""What's the deal with this Heck Gunderson?"" [DIAL:001243D0]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20017] VMS25EthelPhebusTopic029 [DIAL:001243D0];;
DIAL;FalloutNV.esm;001243D1;VMS25EthelPhebusTopic030;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic030 ""Goodbye."" [DIAL:001243D1]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20018] VMS25EthelPhebusTopic030 [DIAL:001243D1];;
DIAL;FalloutNV.esm;001243D2;VMS25EthelPhebusTopic031;{Placeholder for player topics};FULL - Name;"VMS25EthelPhebusTopic031 ""{Placeholder for player topics}"" [DIAL:001243D2]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20019] VMS25EthelPhebusTopic031 [DIAL:001243D2];;
INFO;FalloutNV.esm;00124411;;I don't suppose you have the magic powers necessary to bring my husband to his senses, do you?|He swears he won't leave this godforsaken city until he's seen Heck suffer. So far as I can see, we're the only ones in pain.;NAM1;"VMS25EthelPhebusTopic031 ""{Placeholder for player topics}"" [DIAL:001243D2]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20020] Children of 001243D2 \ [0] [INFO:00124411];;"EthelPhebus ""Ethel Phebus"" [NPC_:0011EB5B]"
INFO;FalloutNV.esm;00124412;;As I was saying, I'd be grateful if you could convince Walter to give up this doomed crusade of his.;NAM1;"VMS25EthelPhebusTopic031 ""{Placeholder for player topics}"" [DIAL:001243D2]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20020] Children of 001243D2 \ [1] [INFO:00124412];;"EthelPhebus ""Ethel Phebus"" [NPC_:0011EB5B]"
DIAL;FalloutNV.esm;001243D3;VMS25EthelPhebusTopic032;I'll see what I can do.;FULL - Name;"VMS25EthelPhebusTopic032 ""I'll see what I can do."" [DIAL:001243D3]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20021] VMS25EthelPhebusTopic032 [DIAL:001243D3];;
DIAL;FalloutNV.esm;001243D4;VMS25EthelPhebusTopic033;If you can't talk him out of it, seems worthless for me to try.;FULL - Name;"VMS25EthelPhebusTopic033 ""If you can't talk him out of it, seems worthless for me to try."" [DIAL:001243D4]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20022] VMS25EthelPhebusTopic033 [DIAL:001243D4];;
DIAL;FalloutNV.esm;001243D5;VMS25EthelPhebusTopic034;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic034 ""Goodbye."" [DIAL:001243D5]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20023] VMS25EthelPhebusTopic034 [DIAL:001243D5];;
DIAL;FalloutNV.esm;001243D6;VMS25EthelPhebusTopic035;All right, I'll talk to him.;FULL - Name;"VMS25EthelPhebusTopic035 ""All right, I'll talk to him."" [DIAL:001243D6]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20024] VMS25EthelPhebusTopic035 [DIAL:001243D6];;
DIAL;FalloutNV.esm;001243D7;VMS25EthelPhebusTopic036;Maybe later.;FULL - Name;"VMS25EthelPhebusTopic036 ""Maybe later."" [DIAL:001243D7]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20025] VMS25EthelPhebusTopic036 [DIAL:001243D7];;
DIAL;FalloutNV.esm;001243D8;VMS25EthelPhebusTopic037;Goodbye.;FULL - Name;"VMS25EthelPhebusTopic037 ""Goodbye."" [DIAL:001243D8]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20026] VMS25EthelPhebusTopic037 [DIAL:001243D8];;
DIAL;FalloutNV.esm;001243D9;VMS25EthelPhebusTopic038;Is there some way I could help you out?;FULL - Name;"VMS25EthelPhebusTopic038 ""Is there some way I could help you out?"" [DIAL:001243D9]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20027] VMS25EthelPhebusTopic038 [DIAL:001243D9];;
DIAL;FalloutNV.esm;001243DA;VMS25EthelPhebusTopic039;Is there some way I could help you out?;FULL - Name;"VMS25EthelPhebusTopic039 ""Is there some way I could help you out?"" [DIAL:001243DA]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20028] VMS25EthelPhebusTopic039 [DIAL:001243DA];;
DIAL;FalloutNV.esm;001243DB;VMS25EthelPhebusTopic040;What's so important about this Heck Gunderson?;FULL - Name;"VMS25EthelPhebusTopic040 ""What's so important about this Heck Gunderson?"" [DIAL:001243DB]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20029] VMS25EthelPhebusTopic040 [DIAL:001243DB];;
DIAL;FalloutNV.esm;001243DC;VMS25EthelPhebusTopic041;What's life like as a Bighorn rancher?;FULL - Name;"VMS25EthelPhebusTopic041 ""What's life like as a Bighorn rancher?"" [DIAL:001243DC]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20030] VMS25EthelPhebusTopic041 [DIAL:001243DC];;
DIAL;FalloutNV.esm;001243DD;VMS25EthelPhebusTopic042;What's life like as a Bighorn rancher?;FULL - Name;"VMS25EthelPhebusTopic042 ""What's life like as a Bighorn rancher?"" [DIAL:001243DD]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20031] VMS25EthelPhebusTopic042 [DIAL:001243DD];;
DIAL;FalloutNV.esm;001243DE;VMS25WalterPhebusTopic042;Ted's a goner.;FULL - Name;"VMS25WalterPhebusTopic042 ""Ted's a goner."" [DIAL:001243DE]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20032] VMS25WalterPhebusTopic042 [DIAL:001243DE];;
INFO;FalloutNV.esm;001243FD;;Good work. I'm sorry that stupid mail-order cowboy ended like that but his father's misery makes it well worthy.|This deserves a good compensation, kid. How does that sound?;NAM1;"VMS25WalterPhebusTopic042 ""Ted's a goner."" [DIAL:001243DE]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20033] Children of 001243DE \ [0] [INFO:001243FD];;"WalterPhebus ""Walter Phebus"" [NPC_:0011E6B6]"
DIAL;FalloutNV.esm;001243DF;VMS25WalterPhebusTopic043;You don't have to worry about Heck Gunderson, ever again.;FULL - Name;"VMS25WalterPhebusTopic043 ""You don't have to worry about Heck Gunderson, ever again."" [DIAL:001243DF]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20034] VMS25WalterPhebusTopic043 [DIAL:001243DF];;
INFO;FalloutNV.esm;00124419;;Hahaha! Yeeeehaw! Now, that's something I thought I'd never hear.|This deserves a good compensation, kid. How does that sound?;NAM1;"VMS25WalterPhebusTopic043 ""You don't have to worry about Heck Gunderson, ever again."" [DIAL:001243DF]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20035] Children of 001243DF \ [0] [INFO:00124419];;"WalterPhebus ""Walter Phebus"" [NPC_:0011E6B6]"
DIAL;FalloutNV.esm;001243E0;VMS25WalterPhebusTopic055;The Gundersons are history.;FULL - Name;"VMS25WalterPhebusTopic055 ""The Gundersons are history."" [DIAL:001243E0]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20036] VMS25WalterPhebusTopic055 [DIAL:001243E0];;
INFO;FalloutNV.esm;001243E9;;Both Gundersons, gone? I'll be damned, you are one of a kind!|This deserves a good compensation, kid. How does that sound?;NAM1;"VMS25WalterPhebusTopic055 ""The Gundersons are history."" [DIAL:001243E0]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20037] Children of 001243E0 \ [0] [INFO:001243E9];;"WalterPhebus ""Walter Phebus"" [NPC_:0011E6B6]"
DIAL;FalloutNV.esm;001243E1;VMS25WalterPhebusTopic056;I have news about the Gundersons;FULL - Name;"VMS25WalterPhebusTopic056 ""I have news about the Gundersons"" [DIAL:001243E1]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20038] VMS25WalterPhebusTopic056 [DIAL:001243E1];;
DIAL;FalloutNV.esm;001243E2;VMS25WalterPhebusTopic057;Goodbye.;FULL - Name;"VMS25WalterPhebusTopic057 ""Goodbye."" [DIAL:001243E2]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20039] VMS25WalterPhebusTopic057 [DIAL:001243E2];;
INFO;FalloutNV.esm;00124405;;All right, kid! Be good.;NAM1;"VMS25WalterPhebusTopic057 ""Goodbye."" [DIAL:001243E2]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20040] Children of 001243E2 \ [0] [INFO:00124405];;"WalterPhebus ""Walter Phebus"" [NPC_:0011E6B6]"
DIAL;FalloutNV.esm;001243E3;VMS25WalterPhebusTopic058;Ethel's right, vengeance will only lead to more innocents' deaths.;FULL - Name;"VMS25WalterPhebusTopic058 ""Ethel's right, vengeance will only lead to more innocents' deaths."" [DIAL:001243E3]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20041] VMS25WalterPhebusTopic058 [DIAL:001243E3];;
DIAL;FalloutNV.esm;001243E4;VMS25WalterPhebusTopic059;None but...huh, what right do you have?;FULL - Name;"VMS25WalterPhebusTopic059 ""None but...huh, what right do you have?"" [DIAL:001243E4]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20042] VMS25WalterPhebusTopic059 [DIAL:001243E4];;
INFO;FalloutNV.esm;00124406;;[FAILED] Same, the right of might, kid. The Gundersons will pay for all their crimes and that's final.;NAM1;"VMS25WalterPhebusTopic059 ""None but...huh, what right do you have?"" [DIAL:001243E4]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20043] Children of 001243E4 \ [0] [INFO:00124406];;"WalterPhebus ""Walter Phebus"" [NPC_:0011E6B6]"
DIAL;FalloutNV.esm;001243E5;VMS25WalterPhebusTopic060;You are just giving them the excuse they need.;FULL - Name;"VMS25WalterPhebusTopic060 ""You are just giving them the excuse they need."" [DIAL:001243E5]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20044] VMS25WalterPhebusTopic060 [DIAL:001243E5];;
INFO;FalloutNV.esm;0012440C;;[SUCCEEDED] Hell, a good thrashing is what I want to give them but I see your point, kid. Things will never change without us good folks.|All right, I'm going to get Ethel far away from this damned city and head back home. There's a worthy life waiting for us there.|Thanks for your help, kid. So long!;NAM1;"VMS25WalterPhebusTopic060 ""You are just giving them the excuse they need."" [DIAL:001243E5]";Topic;"VMS25 ""Pheeble Will"" [QUST:0011F86A]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20045] Children of 001243E5 \ [0] [INFO:0012440C];;"WalterPhebus ""Walter Phebus"" [NPC_:0011E6B6]"
DIAL;FalloutNV.esm;001243E6;VMS25WalterPhebusTopic061;You are right. Let's deal with them.;FULL - Name;"VMS25WalterPhebusTopic061 ""You are right. Let's deal with them."" [DIAL:001243E6]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20046] VMS25WalterPhebusTopic061 [DIAL:001243E6];;
DIAL;FalloutNV.esm;001243E7;VMS25WalterPhebusTopic062;Goodbye.;FULL - Name;"VMS25WalterPhebusTopic062 ""Goodbye."" [DIAL:001243E7]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20047] VMS25WalterPhebusTopic062 [DIAL:001243E7];;
DIAL;FalloutNV.esm;001243E8;VMS25WalterPhebusTopic063;I'm not interested about this right now.;FULL - Name;"VMS25WalterPhebusTopic063 ""I'm not interested about this right now."" [DIAL:001243E8]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20048] VMS25WalterPhebusTopic063 [DIAL:001243E8];;
DIAL;FalloutNV.esm;00124970;vDialogueGomorrahGenericvGOMBartenderRandomTopic002;Nothing right now.;FULL - Name;"vDialogueGomorrahGenericvGOMBartenderRandomTopic002 ""Nothing right now."" [DIAL:00124970]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20049] vDialogueGomorrahGenericvGOMBartenderRandomTopic002 [DIAL:00124970];;
INFO;FalloutNV.esm;00124971;;All right. At Gomorrah, the bar is always open.;NAM1;"vDialogueGomorrahGenericvGOMBartenderRandomTopic002 ""Nothing right now."" [DIAL:00124970]";Topic;"vDialogueGomorrahGeneric ""Gomorrah Generic Dialogue"" [QUST:001164BF]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20050] Children of 00124970 \ [0] [INFO:00124971];;
DIAL;FalloutNV.esm;00124A1D;VDialogueCaesarFortCaesarTopic023;Why is Caesar's Legion so... strange?;FULL - Name;"VDialogueCaesarFortCaesarTopic023 ""Why is Caesar's Legion so... strange?"" [DIAL:00124A1D]";Topic;; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20051] VDialogueCaesarFortCaesarTopic023 [DIAL:00124A1D];;
INFO;FalloutNV.esm;00124A42;;I used imperial Rome as the model for my Legion precisely because it was so foreign, so {beat}alien.|I'd seen what had become of the NCR's attempts to emulate the culture of Pre-War America - the in-fighting, the corruption.|Rome was a highly militarized autocracy that effectively integrated the foreign cultures it conquered.|It dedicated its citizens to something higher than themselves - to the idea of Rome itself.|In Rome I found a template for a society equal to the challenges of the post-apocalyptic world - a society that could and would survive.|A society that could prevent mankind from fracturing and destroying itself in this new world, by establishing a new {packs Ro-MAH-na}Pax Romana.;NAM1;"VDialogueCaesarFortCaesarTopic023 ""Why is Caesar's Legion so... strange?"" [DIAL:00124A1D]";Topic;"VDialogueCaesar ""Caesar's Dialogue"" [QUST:001227A1]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [20052] Children of 00124A1D \ [0] [INFO:00124A42];;"FortCaesar ""Caesar"" [NPC_:00121FEF]"
